mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-412.99695,60.44661,7.512253,32.15684,9.468814,-10.237708,-6.874839,-9.775127,-7.306287,3.8169956,-11.574959,1.2025801,1.6508567,0
-414.6571,71.46893,6.8697495,26.636215,-3.6984491,-8.786573,-1.2781179,-10.752717,-11.586639,6.7662435,-12.4826,-2.3361976,6.4859023,0
-480.83826,76.3619,32.60768,36.755352,6.099266,-3.2329538,7.495984,-9.740942,-7.0154557,-3.9014401,-5.333938,0.9044025,-7.113657,0
-465.8185,67.74209,24.992344,35.82525,4.6267457,-0.48809448,2.7521014,-11.472704,-1.7706501,-4.7473702,-6.399399,4.6167703,-5.959985,0
-471.70428,87.277596,25.91317,23.509483,3.3843763,3.0190096,5.360014,-13.432934,-5.6349535,-1.2902796,-5.2394257,1.9696547,-8.404504,0
-405.48038,55.92794,-1.091428,33.088326,2.662044,-9.4282675,0.9840641,-14.408158,-12.563921,10.921516,-19.524971,4.116452,4.1862955,0
-453.1636,89.77187,26.424149,21.177444,-8.045171,2.3599339,5.352096,-15.682574,-4.928296,-1.5885686,-5.488815,0.26372293,-8.321863,0
-424.64673,70.49635,14.847768,34.35794,5.338783,-6.5777164,-0.22931665,-14.047807,-9.959231,5.451177,-15.805941,-2.9568017,-0.98192966,0
-396.53128,72.682846,-3.6104536,23.280886,0.7187816,-4.0079217,0.85617924,-24.448334,-10.71253,14.033627,-19.857077,3.6431503,0.20623022,0
-412.72827,44.799965,20.652433,28.177391,6.6463375,-2.873306,-3.8089187,-6.031563,-8.302494,3.142429,-10.971855,0.58237576,1.9153913,0
-397.42972,67.38539,-2.4786072,35.310013,3.526995,-10.63118,0.12632944,-15.479302,-11.384501,9.070775,-17.919647,3.2446103,2.045472,0
-411.25522,57.535767,-1.8962122,21.776571,2.260245,-7.6612463,3.0106065,-12.734192,-9.591459,9.808153,-13.933178,3.572191,-1.3487008,0
-461.28873,78.574684,22.604404,30.192842,3.356975,3.202727,4.139261,-21.834616,-3.9221392,-0.1881413,-9.095458,1.0440166,-4.8185925,0
-385.2833,62.325134,-3.2553098,32.108566,8.406391,-12.661052,-2.6737983,-21.397446,-9.079091,10.369287,-17.411985,2.3386612,2.3118906,0
-398.35358,56.79764,1.4789137,25.117449,4.486216,-7.7046504,3.9921668,-18.697561,-7.788105,6.975285,-13.844354,8.061775,1.8087952,0
-403.5007,82.34001,6.9321375,17.587032,-4.4844265,-4.350475,2.0042772,-7.740983,-11.827631,6.9876804,-13.883403,-1.438081,3.6148846,0
-380.04236,74.23151,-3.3930233,22.869366,-0.14840686,-11.043004,0.4006428,-18.899937,-10.41488,11.0337515,-16.266426,6.6328077,3.2556548,0
-397.33926,65.304985,14.851986,29.457056,3.884507,-1.1517298,-4.7017984,-17.517742,-10.158009,7.2749467,-16.702682,-0.5822305,3.4653213,0
-450.88596,84.59867,28.663282,26.205395,-10.744082,2.6945026,3.9255223,-18.654276,-4.8683486,-1.2381887,-5.615728,-2.6099827,-7.7999005,0
-442.08667,82.444954,26.634964,23.034727,-4.769389,1.7330155,4.3958607,-17.720066,-5.549672,-1.8022883,-1.1996052,0.26556724,-7.781831,0
-414.6217,66.502014,-7.4783607,24.170357,-1.7933145,-7.1315937,1.559706,-13.0150585,-9.658848,9.696575,-11.326522,2.8683252,1.4648774,0
-426.0143,70.9478,9.300784,29.708948,11.570309,-8.982484,-2.8159983,-12.659908,-7.386902,4.9812136,-14.981903,2.8863275,5.1900945,0
-389.92947,46.928448,-7.5737095,30.821592,1.7645036,-3.4486952,0.4016975,-12.822185,-4.421709,12.052091,-13.02371,2.2423813,2.0749164,0
-397.70258,62.69053,-7.7170634,24.160135,5.333829,-0.17267972,-0.23225336,-15.854334,-9.988877,14.553774,-13.831249,-0.4227424,3.6211123,0
-399.4119,46.23271,1.2627897,17.860678,0.53297096,-1.5400735,-2.1754313,-10.29566,-9.0877495,12.8950205,-15.527295,4.997259,-2.0963576,0
-442.2433,73.24325,26.502026,33.336853,2.3576107,-0.39458793,1.4701885,-18.302433,0.6800593,1.7683927,-8.7624655,2.7427316,-4.9146624,0
-392.8433,73.48989,-1.4114338,27.382769,1.9613692,-7.5454617,-3.0517895,-14.37231,-12.436455,7.6483974,-14.160977,2.7046776,3.6976333,0
-400.16916,87.832886,0.055128828,15.102491,-4.5766926,-4.645905,2.588101,-11.559922,-12.846122,8.998529,-15.874154,-0.25123176,4.2979374,0
-425.934,103.28329,30.008768,21.005547,-0.7765732,-0.13703081,9.674505,-19.152718,-10.554894,-2.184005,-10.543717,3.681132,-3.2698197,0
-427.97186,75.31968,12.137082,27.175323,8.28854,-3.652838,-4.9801536,-16.237337,-6.476607,8.023757,-17.861628,2.0705967,3.4197307,0
-439.49908,78.99102,16.718927,27.886023,20.399092,0.032163743,1.5086155,-21.166132,-8.119509,4.751091,-17.046167,3.907164,-3.1290014,0
-400.0989,81.75019,-8.047118,18.176886,-5.5792394,-8.267452,2.0828044,-8.401136,-15.662469,7.4262605,-16.84982,3.094822,0.26437995,0
-402.39807,58.442875,-3.1798117,17.947798,-2.5946374,-2.1969838,-2.86463,-15.642962,-9.021634,9.23967,-13.543051,2.7623074,-0.39483637,0
-441.6301,82.29261,8.654332,35.185097,10.522042,-9.161297,-2.4071496,-16.278053,-3.0879867,8.802664,-16.84749,6.101855,0.4419981,0
-411.3298,70.646065,-3.9090035,33.16134,12.740892,-14.265867,-1.9340922,-8.833893,-11.674432,3.9912794,-17.504293,4.1394453,2.9324923,0
-425.7622,73.69588,9.823014,27.032951,8.267923,-7.6333656,-4.6099787,-13.565987,-5.574674,9.35061,-20.27137,2.1133783,4.6665974,0
-438.95297,61.91934,16.125353,34.570606,4.1597238,-5.9112926,5.4984436,-16.421282,-11.076081,6.571466,-14.31577,2.3602033,1.5417746,0
-408.67874,48.408886,8.637973,22.990217,7.4799767,-3.3904753,-5.7759213,-6.557898,-9.854217,7.747381,-9.366072,3.0079865,3.372903,0
-426.69907,66.11572,1.340768,27.400913,5.9073634,-5.5482707,0.4035126,-9.951514,-9.620831,6.8188305,-16.080309,5.160616,1.2051923,0
-402.0581,69.279045,-5.4005055,27.560415,7.9611607,-3.437282,-3.7365124,-13.14071,-10.424198,8.722986,-12.573888,0.09844809,2.4606118,0
-371.6042,61.977234,-8.547056,23.037834,5.1266093,-5.09034,-3.7078145,-7.895594,-8.459156,8.27639,-12.193314,-2.1848607,2.9364278,0
-440.0555,59.182198,8.3153515,38.059628,9.5920515,-9.289573,-1.4056916,-12.641082,-7.758152,5.135147,-11.664221,5.929662,2.7133477,0
-420.74728,66.06799,0.49560747,35.95664,8.987783,-12.1644745,-3.1149864,-6.0837016,-11.665977,3.0600383,-15.290909,3.1768482,0.61853826,0
-413.11496,60.627464,12.508282,15.197343,2.3920925,0.3883913,1.0478723,-9.339349,-8.132972,11.953866,-11.908323,-1.6281562,3.2615397,0
-429.3579,80.376625,1.3790083,10.110154,-2.375252,-1.9755931,-1.0938483,-8.808851,-9.429025,6.736992,-12.549817,5.066887,5.5739145,0
-411.1983,74.37267,9.514471,30.401562,8.720021,-7.0829554,-8.530982,-7.15842,-6.0952306,8.557063,-11.816031,0.650484,5.5641093,0
-406.37433,62.9956,6.157384,26.203568,5.705867,1.117824,-4.1705217,-15.41519,-4.3602347,13.442822,-15.053859,3.3728926,7.4162626,0
-419.79858,80.07267,-1.6614736,18.88662,0.55142546,-6.3079753,0.57404286,-10.15801,-12.492957,5.0968423,-11.700345,1.8305926,0.013814426,0
-400.7794,56.59798,-5.046392,34.415936,13.139378,-11.885926,-6.3587503,-5.7736144,-5.0434437,5.228138,-13.067357,6.6799874,4.6610765,0
-390.57968,57.22378,-8.608301,28.51082,5.1356807,-7.598996,-4.9039936,-8.515742,-8.302996,6.902686,-10.171486,3.0619411,2.4044778,0
-428.95053,84.50667,4.3205476,18.260643,-5.2850814,-7.2931952,1.7862056,-5.5345316,-9.663089,4.543864,-12.572164,2.6367466,1.5239048,0
-464.4442,92.46899,29.730856,23.615831,2.1555607,-3.3372064,0.9253849,-12.812302,-8.945402,0.44579688,-12.915475,1.1312792,-1.6322052,0
-452.41107,70.612274,7.295759,19.11058,-0.82124496,-2.1742444,2.5688143,-11.8836355,0.65534616,5.6163898,-8.076818,5.083091,1.3533516,0
-431.47202,96.70817,6.0280995,19.722368,6.712904,-6.9664884,-4.929396,-13.692592,-2.0397031,7.9556184,-15.880041,6.996094,-0.17436458,0
-422.70404,87.737595,8.232091,27.427948,11.323011,-9.977291,-5.319917,-15.079138,-11.354688,3.3595386,-13.032589,2.5571117,0.1893445,0
-413.8476,65.7745,-0.99496794,30.962587,15.552181,-7.869186,-4.840806,-9.450435,-10.269683,6.436507,-14.080109,2.9267838,3.268085,0
-421.67538,65.47994,18.232733,25.318787,8.146427,-3.3876982,-3.9119916,-14.776939,-10.145907,0.082537994,-13.627477,3.1706302,-4.168996,0
-426.2398,76.37712,-9.278385,17.971046,7.3816514,-3.1172607,-3.7912292,-9.501738,-4.3331113,5.6338224,-8.915086,1.3649786,1.046974,0
-410.81418,60.781254,11.152434,39.10398,9.968357,0.06089242,4.109322,-9.603712,-11.17255,8.773028,-15.55314,4.406425,1.5446892,0
-412.49014,67.92998,-2.5310373,43.037086,15.2845335,-8.549068,-1.8162773,-11.583596,-11.456738,3.9901261,-18.146622,4.395702,1.1693685,0
-402.5579,86.63978,3.230029,23.779486,5.774609,-4.3864694,-5.779663,-19.993422,-7.016914,12.789275,-18.051168,1.2050377,4.3761015,0
-434.4107,81.07335,3.5182376,26.282732,10.16126,-4.6308217,-5.398828,-10.194215,-7.2181416,2.7200723,-14.247819,2.5245016,-1.7888423,0
-411.87396,92.155876,5.5303974,20.568575,6.3517766,-3.1391604,-3.2396116,-18.061459,-6.893465,11.3221855,-15.012473,3.3967729,2.854623,0
-411.64005,81.56456,-5.740291,21.247541,6.996053,-6.6999297,-7.645822,-10.467636,-12.754686,3.4410157,-13.911276,3.091445,2.7450953,0
-393.30716,73.31375,-2.182485,27.180471,8.782658,-5.3586736,2.1892676,-19.141737,-11.262295,11.754729,-20.273632,6.774751,1.0348624,0
-413.03125,76.80181,16.032032,16.009377,-1.4210639,3.1363926,-4.648832,-22.540901,-6.3841844,6.6358676,-12.188604,5.0373535,2.9831295,0
-387.14276,58.330692,-4.47624,24.831656,1.4789071,-3.086901,1.448643,-15.844895,-8.471067,13.565645,-13.84354,5.0230227,5.045774,0
-409.2067,78.82137,10.149572,13.458296,7.904765,-0.8250588,-0.020663688,-16.72162,-7.228428,10.852278,-8.425561,2.688728,1.4249232,0
-419.31683,54.02845,-8.090766,23.496912,1.9616529,-1.8687589,-4.2898,-8.213462,-4.702906,6.87186,-6.2999616,2.6880412,2.882941,0
-377.43372,52.493942,0.8044976,27.417294,5.129705,-9.080687,-5.684792,-14.977796,-6.860457,13.543969,-16.773008,5.411261,2.2249887,0
-371.2538,62.441017,9.891114,15.871546,0.92611897,-10.364357,-5.2036796,-12.756356,-11.459753,10.373464,-16.051588,7.466476,2.6720188,0
-403.55978,42.16305,-2.3028796,31.337303,6.771101,-2.2593217,-1.5223815,-14.34146,-10.603449,14.67957,-15.486938,1.8916701,5.3177533,0
-414.06766,38.084915,13.719997,37.81132,10.855913,-8.7241125,1.0669363,-8.545793,-7.6819515,0.46981284,-13.487611,3.6832025,-0.031920362,0
-357.86023,75.99307,2.4251912,15.306439,0.47002208,-9.674106,-2.4547155,-14.77883,-11.398309,11.036189,-16.435833,4.623993,1.8381225,0
-381.7246,59.400845,-14.401775,28.703674,9.192735,-4.346074,-4.975701,-13.274535,-5.846729,14.236251,-13.501347,0.3002798,5.839636,0
-378.55325,66.8376,-13.40152,24.99347,-2.0061398,-6.252004,6.481289,-13.615746,-8.504058,9.915597,-14.431903,-0.907599,-2.007905,0
-395.35233,64.28458,-0.47847226,20.570076,-3.0174508,-4.620463,1.6708902,-8.127299,-11.7125435,12.060641,-8.502883,1.7786024,6.894632,0
-374.35684,49.924282,-2.185154,43.688072,6.157176,-10.084943,1.010615,-14.274037,-9.251969,8.126126,-22.04395,8.670811,0.006008065,0
-401.8813,58.465347,8.842317,26.7298,0.6684775,-2.5058281,-2.1666343,-18.687168,-7.517913,11.01225,-14.021847,2.3589294,3.4907107,0
-400.98666,59.19897,11.288762,29.925817,-2.9186566,-0.15843664,-3.1180537,-15.759607,-12.621811,9.075957,-12.4767,1.1956407,2.8514817,0
-368.4721,57.143852,0.029298192,31.923992,0.27433345,-6.6268888,-1.76863,-12.536882,-8.719431,11.07241,-17.700083,3.5311298,3.380858,0
-371.89737,58.810013,11.525189,19.539192,5.3848753,-5.265649,-0.8173059,-9.656955,-6.8908052,7.484383,-13.266851,1.826414,-0.33650512,0
-400.41278,61.037838,3.927674,21.528393,-0.1192508,-1.853993,-2.0242352,-10.730077,-6.4501705,11.568232,-9.123228,2.9700494,4.0989814,0
-395.7721,47.42304,1.5306103,31.351204,9.401212,-1.4949236,-1.3592358,-14.105063,-6.167961,10.415342,-18.11635,5.6080403,0.5330353,0
-380.7384,71.35576,8.08397,11.457318,1.8250805,-0.7010705,-4.4695415,-16.0432,-8.868267,9.65963,-15.538877,1.6317601,2.936741,0
-423.86783,56.819283,7.539842,17.239555,10.48108,-0.842953,-2.3028715,-8.010336,-7.2213607,9.726462,-6.411368,4.68486,3.6731927,0
-376.69046,74.16937,25.13652,21.369816,3.0104513,-1.087323,0.24758519,-13.087384,-5.6991453,5.2143197,-10.059764,3.025037,-5.3547378,0
-388.26593,41.461212,8.679866,25.23948,-1.416821,1.173055,-4.0154586,-13.609993,-7.051154,10.098075,-9.802026,-3.0531826,4.074663,0
-364.03,81.37362,4.8268194,30.684423,3.4112356,-1.0787816,-1.9315991,-19.113691,-11.165511,8.751355,-18.705044,2.006984,0.6494527,0
-386.8964,75.2107,7.427451,31.406895,13.061075,-10.9750185,-4.397289,-14.886435,-5.671412,3.672497,-14.0624695,4.3436885,0.061050124,0
-380.5294,63.179836,-12.304533,23.338535,1.3282002,-1.2131008,3.4402113,-10.485687,-9.676914,10.829007,-14.161851,-0.19426972,5.3133183,0
-421.0363,68.18313,13.377914,29.304571,10.555474,-4.6708837,-5.800783,-14.427218,-7.6101284,2.2698524,-11.891898,2.0166728,2.8918989,0
-388.24594,61.233234,-4.8595705,44.86859,10.594809,-11.679834,6.06075,-10.807057,-14.087645,7.5548005,-18.805412,-1.3774457,1.350724,0
-378.01688,67.99773,-7.859359,26.292294,-5.287622,-6.2247186,3.4944086,-12.229048,-11.20561,14.643074,-17.331621,-1.3962884,3.9394062,0
-395.8858,66.42368,-2.9752882,35.605896,11.021388,-10.98108,-1.8145301,-12.560828,-7.301581,6.530321,-18.47611,-1.642347,4.0304656,0
-364.75388,90.48695,0.26737025,20.292683,12.501988,-10.183559,-6.5418696,-19.368113,-13.146205,12.366846,-20.591671,3.9142082,-0.86304545,0
-409.52847,64.43829,0.9262921,16.199884,0.7087399,-1.8239154,-0.04565219,-7.7378044,-8.613424,9.2177925,-3.9549878,2.6020722,5.0429497,0
-421.2336,65.05553,8.494139,23.319696,4.112771,-3.291098,4.555777,-17.652979,-9.265936,7.558226,-14.559249,4.7246904,-2.3815067,0
-407.46912,67.85522,6.4279184,26.793886,3.9200132,-4.701758,4.559917,-17.059345,-8.596757,10.616723,-16.763674,2.311096,-5.714575,0
-405.19345,76.324776,9.4412775,32.83543,8.567185,-6.572058,-0.38299346,-13.392227,-3.0031796,8.706859,-14.239291,7.0163693,1.4579035,0
-398.7746,66.56344,-2.6172159,25.67764,3.3536646,-7.1503863,0.27720466,-13.434118,-2.5996249,9.288723,-16.259,3.7446907,-0.8278678,0
-406.0958,73.35478,0.70479846,24.903292,9.519489,-2.405258,-2.4704077,-9.943671,-8.619424,9.241136,-8.957887,0.92373073,2.9423645,0
-418.43594,72.257164,14.024908,25.295156,-0.9805797,-1.4440998,1.0158327,-9.616812,-9.388185,7.421086,-11.588701,-0.4022959,5.03059,0
-385.40405,60.31141,4.661188,17.850193,8.196595,-4.485211,0.3464592,-14.598626,-1.4517545,10.409766,-11.572642,7.748644,0.14898235,0
-409.89514,76.03634,-3.2605639,26.029394,14.775716,1.7383517,-5.916365,-17.896212,-6.960141,10.901436,-11.9946375,-1.3827217,6.2687764,0
-372.24307,76.47506,1.3742614,22.883568,8.884313,-5.3893104,0.6013531,-22.381065,-7.9689426,13.310285,-18.323309,2.9090946,-0.58845454,0
-426.3778,51.71567,11.129064,20.053278,4.3147435,-0.8366786,-3.4709373,-7.156865,-8.1945915,6.6065955,-10.520594,3.6299508,4.6126995,0
-398.2865,76.50491,0.0020696,26.874966,4.006973,-10.3717,3.594768,-10.958189,-8.713906,5.5014067,-17.173576,1.5960993,4.9487886,0
-417.6406,66.83817,9.165821,29.913198,2.3488653,-6.7515564,3.024889,-14.627397,-9.161556,4.1637564,-13.900025,6.76593,-2.7913826,0
-391.38788,79.84713,-8.43399,22.67015,5.812568,-8.513396,-3.7876937,-13.766809,-5.650795,7.9069104,-11.220169,1.3319113,4.0796013,0
-402.72482,76.250824,-5.7316074,21.106962,-2.8053942,-5.6458097,2.8086152,-6.607235,-8.766315,9.738103,-10.637931,3.0995898,6.7170596,0
-388.11148,65.45214,-1.6931698,29.292463,-10.402428,-10.058493,4.8899717,-13.273651,-6.165357,8.822465,-16.430424,9.496637,-3.8353214,0
-400.3916,71.62872,12.827437,37.695946,6.926399,-2.2026732,2.8451588,-8.782328,-15.203766,8.915624,-15.570491,8.232875,-3.685727,0
-428.49573,56.124763,-1.0328841,42.61377,4.4246693,-10.820165,-0.46523342,-11.565204,-9.109505,0.733303,-15.831367,9.03523,-3.043062,0
-405.0872,80.59354,1.0743781,26.695635,5.3327146,-4.4237494,1.3247336,-8.988891,-10.616793,12.882395,-16.770094,-1.9684991,2.1476974,0
-377.77057,63.13935,6.3142037,37.858356,8.3446245,-0.7550683,0.9231716,-9.184486,-9.827473,12.912146,-15.809235,8.92268,2.7106717,0
-415.46252,89.30998,15.705406,32.55171,14.788783,2.3767123,4.0421033,-9.186852,-6.0600452,13.960181,-11.483953,6.289052,3.2801542,0
-425.68658,57.997738,5.9764094,28.42607,7.6979375,-4.389494,-2.7271364,-10.507142,-10.315507,8.488402,-14.392487,7.531917,3.3555655,0
-363.5112,73.9328,-2.5907023,17.375769,6.893999,-12.950755,-2.2036378,-19.751375,-3.2311163,6.461859,-22.731922,12.536838,-9.232991,0
-402.59836,80.95044,-5.003977,17.685732,2.4941223,-5.6655097,1.364888,-12.309229,-5.4425745,12.598489,-15.935732,-2.7413669,3.8225405,0
-417.2103,48.84053,1.390033,38.432888,5.531609,-5.0215693,-2.5377538,-13.780748,-7.850298,12.705771,-14.820262,4.7843657,6.3478103,0
-379.99744,83.13461,1.0249137,24.92826,15.9659395,-11.020717,-4.396598,-21.829243,-7.2322006,11.909204,-27.043238,9.003329,-4.5970445,0
-370.58875,56.049713,12.775171,24.653378,7.0647736,-4.8860865,-2.5302215,-11.462302,-12.040671,12.293545,-17.663748,5.0585785,1.5153342,0
-403.53354,70.793106,-1.0721993,30.0134,8.250922,-5.305888,-1.3611614,-16.06951,-17.25271,15.723065,-15.805285,2.5747762,-2.4899457,0
-412.81674,62.6434,8.999678,31.729736,8.039469,-8.310113,2.863925,-12.696616,-9.671513,4.8827853,-17.346884,2.4346797,0.53014964,0
-528.7869,85.98792,17.729805,1.2786299,14.709511,12.722618,-4.6851997,-4.697147,-10.850561,2.2265506,-3.0490658,-2.5517082,0.782543,0
-497.18246,77.621635,25.729483,-4.304393,2.338682,7.6294837,-0.06406895,-3.0434911,-15.29213,1.2134736,-16.04891,-1.4804525,3.2583473,0
-499.66208,46.369473,22.107576,16.321133,13.069932,5.6750445,-5.368132,-5.6806374,-12.91831,-2.8772972,-12.242775,-1.390003,0.9075991,0
-503.11322,72.4521,15.647496,0.7650257,8.921299,10.256028,-5.2726417,-2.9847932,-10.973022,0.106937736,-3.2831964,-0.8898882,-1.0721443,0
-524.55585,73.00724,32.668205,22.021622,15.327893,7.084937,0.11711819,2.5120203,-13.215246,-5.516345,-11.671048,-6.8565173,-5.2355285,0
-501.67242,59.907345,19.79565,14.392776,14.10042,8.772108,-9.517941,-3.666526,-10.696457,-4.6525793,-11.760027,-1.0975634,-0.19841175,0
-513.864,83.3861,32.541927,9.895061,7.0814238,6.3216157,-0.2536986,1.0622406,-14.640405,1.997392,-10.366829,-5.311043,-4.2550383,0
-554.8709,80.19403,33.544586,11.759415,8.309592,8.031704,3.9347134,-0.45484447,-10.316314,-4.6004477,-5.015909,-6.403013,-0.51456887,0
-516.327,73.49441,24.592756,7.3295665,4.250648,10.99849,1.3348666,-3.4088366,-16.378986,-2.389548,-16.491978,-2.3821766,-0.49756014,0
-507.32306,76.5991,19.592665,-0.4056601,1.7682724,6.489606,1.0452958,-1.896248,-15.865618,0.44841102,-12.125695,-2.5187316,1.0427959,0
-522.71826,88.92502,30.685766,-0.54217273,10.352538,17.270615,4.482843,-8.353194,-13.65662,0.6706045,-10.880135,-3.0542548,-5.569448,0
-487.87164,69.660126,11.837591,5.070128,10.956252,8.359722,-6.6235337,-3.1717482,-11.285647,-1.5838593,-6.9993834,-0.34360763,-2.790113,0
-494.307,88.69427,25.54256,-2.5795212,-1.201677,5.72824,0.087479904,-5.5922155,-17.063341,-0.7013932,-14.057899,-3.9902244,-3.4927368,0
-538.9237,65.02096,24.43785,18.340742,15.1875305,8.027401,-0.4563322,-1.6187351,-10.444978,-4.0842395,-7.282484,-1.8317724,-1.0292917,0
-487.9767,72.600174,16.216988,1.7369095,3.3245604,6.854529,0.627466,-2.0306857,-12.528634,-3.6726851,-8.206862,1.3165007,0.988574,0
-531.2456,60.776608,22.521582,23.115582,15.885834,4.4968123,-0.43755618,0.0530868,-10.069106,-6.079362,-6.2892146,-4.867549,-2.3332562,0
-517.9201,65.437546,15.294859,6.907168,14.276653,11.120312,-4.784198,-8.336248,-13.316637,4.5660477,-8.10867,-1.3550782,-2.1245391,0
-498.17392,73.31712,15.136082,7.711739,2.0590355,8.492395,-0.45131457,-0.56508034,-11.3470335,2.1154258,-9.115516,0.021797488,1.0636111,0
-489.1006,71.022285,11.960692,3.1766632,13.186797,8.39021,-7.775019,-0.057352882,-10.716443,-1.7297568,-5.4964027,-1.1472305,-1.9885851,0
-535.5886,64.77677,18.790949,18.146772,18.146063,9.093062,-3.2135773,-0.8032465,-7.7651825,2.1333466,-6.053489,-2.6359365,2.2211432,0
-509.25317,50.448566,16.53641,21.707558,22.164223,6.0636125,-1.6242274,-2.1147006,-13.014607,-5.405705,-10.954951,-0.835248,-0.11722326,0
-503.58044,48.201645,17.975645,17.357399,15.997287,11.884762,-3.444628,-5.7170925,-16.912071,-3.2565517,-12.551656,-3.6029685,-0.9431308,0
-502.05304,61.675865,21.572319,12.132706,8.410088,6.9914894,-2.018175,-4.6572227,-11.95725,1.210554,-11.017572,-4.328953,0.897637,0
-515.0897,77.67628,26.959455,3.6513124,6.5148835,7.430749,0.025772477,-1.6367573,-14.098313,-3.1229167,-11.785821,-0.81346726,-3.7900422,0
-503.0856,77.27971,17.222193,6.1459975,10.175451,9.77233,-7.9130096,-6.2895303,-13.988591,1.4992545,-7.9657264,-2.1923418,-3.7933624,0
-518.58984,62.3362,18.009232,15.73133,22.184973,8.291364,-4.9879336,-2.0477843,-12.096338,-6.1640277,-9.665758,-2.8568158,-0.7069924,0
-523.59076,72.78112,20.298454,15.0926,13.733381,11.590449,-6.7361093,-8.961479,-13.27236,1.2080153,-10.12798,-2.4808288,-1.9064238,0
-505.381,65.13443,20.258121,7.582875,11.097073,8.417695,-5.9203067,-4.198148,-9.926672,2.9140403,-8.541652,-0.6853738,-2.6661327,0
-517.57806,62.21096,23.673223,17.393507,15.526567,11.864974,-4.323583,-5.598084,-14.716379,-2.229044,-14.311726,-3.302487,-2.3429313,0
-519.23737,82.38524,22.065226,8.636294,9.354451,11.452752,-3.098166,0.14946453,-11.746135,-3.5669007,-6.256153,-0.78094304,-3.7147083,0
-538.8567,74.08479,21.551203,11.51748,16.591537,11.774551,-1.5126443,-6.6504993,-13.059277,0.44138753,-6.4414554,-4.1383505,-0.56905925,0
-515.0364,62.013134,16.964687,16.169907,17.96132,7.940829,-4.1039414,-3.6598425,-13.062064,-2.8500385,-8.953144,-3.2366612,0.6908917,0
-513.3368,74.75134,21.000904,8.567879,10.260331,8.748196,-3.427565,0.25851107,-13.83951,-3.4214623,-5.2725687,-0.3789797,-0.55836695,0
-544.2966,81.42646,27.680336,10.38302,6.8739586,8.942089,1.6131958,-3.5919907,-14.749771,-1.3486056,-5.561226,1.4343381,0.58221596,0
-552.3505,85.619225,31.353247,10.650036,2.2873828,5.3317037,-0.26192033,-1.0901417,-12.287811,2.4973512,-3.4643815,-0.62410957,-0.7518374,0
-507.8608,89.40563,28.509851,3.088083,7.821573,4.4203434,2.0918665,-3.5347784,-11.819953,-1.2521666,-11.326358,-3.5088546,-1.5651382,0
-498.55206,69.43407,20.283888,4.261384,5.586108,8.057478,-5.0844784,-6.320724,-16.647629,1.9936278,-10.563699,1.1254027,-1.9072106,0
-499.32397,78.00028,29.43728,7.2516513,-3.6070056,-0.5135465,-1.1262017,-0.5716469,-12.089786,1.8117049,-6.2427363,-0.47934443,-3.7338545,0
-481.15054,69.13301,17.842968,-7.1611295,2.384602,14.875906,-6.7287188,-5.8589087,-16.042982,1.0989776,-12.00984,1.6160837,-1.042418,0
-471.87625,77.81598,13.657324,-5.6821823,7.0486436,9.504013,-9.612605,-5.0429397,-9.750604,-1.8707097,-5.7831006,-0.036137804,-4.757611,0
-516.2374,58.12564,19.294115,9.2569065,17.580202,11.056796,-4.8000135,-7.609042,-11.25516,0.8585451,-6.690092,-1.6846153,-2.0407166,0
-498.80023,69.33689,14.708694,-1.7578521,12.88417,10.201328,-4.2529445,-2.7270718,-13.910937,-3.00898,-6.5249724,3.2181695,-1.1187242,0
-543.53406,68.09834,30.00177,8.514102,14.434862,12.224015,8.286302,-5.3009124,-12.314203,-3.3342555,-10.790467,-1.0094701,-0.4167631,0
-497.30777,80.99749,18.81136,4.905571,13.925373,7.0147686,-9.329327,-2.717915,-8.675522,-0.27368325,-10.579669,-1.4906517,-3.1840527,0
-521.98846,72.20186,19.07493,6.5606475,14.168288,12.357455,-2.4412162,-7.595773,-10.735791,1.0183922,-6.692122,-1.2306685,0.31192294,0
-513.59015,60.845974,14.708063,18.408587,18.581411,6.461462,-5.775635,-5.4276156,-12.1858425,-3.4034085,-13.017804,-3.0440104,-3.2621803,0
-519.23474,73.55761,22.164291,3.7042248,15.08543,18.997786,-1.0813156,-6.3259478,-14.671605,-5.6268883,-9.175596,-2.3418036,-4.750366,0
-539.5351,70.45697,21.829979,12.39364,16.602036,9.41747,-6.303886,-2.4888425,-10.298596,1.4421135,-3.7395773,1.4570866,-1.2178103,0
-519.6372,66.44629,16.088936,16.164886,14.279375,9.279243,-5.6131563,-3.57485,-11.216375,-1.4479268,-11.361815,-2.7869642,-4.5957046,0
-515.9734,79.355675,31.527288,5.6397324,-0.6942936,5.374874,-3.0999715,-6.284921,-20.236563,3.0254736,-9.645713,-4.3478823,-4.0301623,0
-526.9624,69.62503,24.712536,5.0305114,16.929153,14.314444,-0.47557437,-5.9731503,-15.6973915,-4.3284907,-10.144139,-0.115701705,-2.0233243,0
-508.7586,61.92001,23.00154,7.228023,11.772594,14.425441,2.168682,-4.534217,-14.364155,0.7197902,-11.574321,-1.6968521,0.21711007,0
