mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,label
-1.23884,-0.24486338,1.3792417,0.934177,-0.52821165,2.0997083,1.8186132,-1.2944084,-0.51036,-0.6180771,-0.6133537,-0.6547222,0.050440237,0.6458371,-1.3438925,-0.734852,-0.09009234,-0.8268808,0.110777594,0.12432932,-0.37647942,-0.18615568,0.8672385,0.26813433,1.0455506,0.84810674,0.07265143,1.2151147,0.73692954,0.30355263,0.5938266,-0.79447883,-0.9611634,-0.5775397,-0.32196036,-1.7120705,-0.3331667,-1.2597059,-1.6039567,0
0.5313911,1.112551,0.1443647,-1.0483565,-1.6364269,-0.66247785,0.026202502,0.46780184,-0.9479678,-0.3636669,0.4500467,-0.17143513,-0.23769547,0.17142613,-1.160482,-0.63449943,0.8768364,0.20429848,-0.69456744,0.24903575,-0.7827015,0.52341664,1.2708325,-0.49839523,-0.45281935,1.5372484,1.0767866,0.294367,0.8283145,-0.799125,-0.54159635,-0.5190687,-1.2083682,-0.03582647,-1.0025338,-1.1768833,-1.7347175,-1.0740746,-0.20358314,0
0.66476625,-0.08576484,0.12753315,-0.29570705,-2.3863869,0.5471096,-0.15623604,0.2599892,-0.50705177,-1.6906173,-1.0182374,1.0462211,-0.560534,-0.27265713,-0.9276279,-0.1618001,-0.19990534,1.1129456,0.4641719,1.153135,0.7409005,0.024707828,-0.012766404,1.6206243,0.78958136,-0.25049087,-0.77074796,-0.40754163,-1.1359078,-0.5440309,-0.13506636,-0.19476712,-0.89135724,0.36255997,0.19285865,-0.0322485,2.19117,1.5103999,1.8959774,0
-0.64807624,1.005467,0.7655879,-0.34044933,-0.66607255,1.4580197,-0.32142466,-0.034201454,0.68639046,-0.9334929,0.6619405,0.65671706,-0.56641686,-0.046561245,-1.1057158,-0.8564442,-0.03780916,0.43254772,1.0278223,1.0187327,-0.89497095,0.2524361,0.21198234,0.8921169,0.1235274,-0.12372114,3.096897,0.072037995,-1.0292491,-3.311744,-1.2259743,0.38592923,-0.30085626,0.9058466,-0.05368133,-1.3963634,-1.0045182,1.0108879,-0.023720453,0
-0.7867323,0.37087134,-0.00061078736,0.8748695,1.3384421,0.5736263,-1.0413755,-0.52694046,0.8841237,-0.9747856,0.38558325,-1.1278138,-0.6937963,0.27550882,-0.4894156,-1.6871905,-0.42293417,0.13784872,-1.1992218,0.08193629,-1.2669269,0.42212752,1.9102782,0.01719275,0.74327016,1.5893744,1.096678,0.122125536,-0.046243824,-0.20667763,-0.8456623,-1.151704,-1.6809287,-0.1359487,0.36935008,-1.0144044,0.42189437,-1.0957314,0.22903343,0
0.75870186,-0.10286485,-2.1106677,-0.7378542,0.026501402,0.5501691,-1.6528285,0.27525213,0.33442345,-0.04463497,1.5835241,-0.8066164,-0.9385597,0.933789,-0.078195184,-1.3629496,0.39568546,0.24652855,-1.2495362,-1.4422672,-0.43395987,-0.35791942,0.08677847,0.76273775,0.84136003,0.5868031,-0.32113776,0.84639263,1.2270205,-1.1261331,0.23459058,1.3691711,-0.88895726,-0.33419192,-0.327664,0.83286655,0.01556066,-0.26758155,-2.0178003,0
0.072870456,0.8666398,0.117692836,-0.981901,-0.6156146,1.6966648,0.62708694,-2.1060164,-1.2167965,-0.50147617,-0.013409459,-0.31487158,-2.400992,0.80349916,-0.98994774,-1.6145458,0.3485282,0.53327286,-0.8887275,-1.1717514,0.48975492,0.36983168,-0.40966797,2.496518,1.2919174,0.43397105,-1.1784033,2.6523874,-0.4974704,-1.883829,0.8793296,1.4554057,-1.5535232,-2.167604,-1.661741,1.688406,-1.1175191,-1.4232554,-0.86535,0
0.7262809,-0.08877088,-0.57810897,-0.37697592,-0.51503396,0.57285875,-1.9611642,0.049485195,1.3193059,-0.2619842,0.98961246,0.23058024,-0.83623195,0.8080472,-0.98802984,-0.87330836,-0.2045231,-1.0513345,-0.1326748,-0.0758244,-0.5595752,-0.24117787,0.76274323,0.38413224,0.78769815,-0.0011206802,-0.005572197,0.92627627,-0.27292264,0.04819738,0.6403212,-0.6175336,-0.14864898,-0.18710667,-0.7217325,-0.52894497,0.32044634,-0.25204307,-0.40688282,0
0.08382702,1.0248656,-0.1420695,-0.2558511,-0.26104197,1.4692018,-1.4739254,-1.3631763,0.042662848,0.5490343,-0.25107256,-0.60712856,-2.0696266,-1.2264234,-1.0216855,-0.96232885,0.7731022,0.41673794,0.5333176,1.1338123,-0.63094753,0.2828473,1.4141095,0.7680579,0.02076435,1.2136979,1.8412842,0.47486985,-0.09550049,-2.9133594,-1.0661958,0.9520937,-2.6771982,-1.0535616,1.1304883,-1.0133106,-0.8718592,0.12937097,-0.06293958,0
0.7455334,0.9288645,-0.13531208,-0.5296375,-1.182982,-0.10942755,-0.448683,-0.23455687,-1.4295027,-0.8834077,0.14039183,-1.5066433,-2.3339174,0.402599,1.2809855,1.520817,0.34869614,-2.1414566,-1.6106342,-0.5349093,0.623268,-0.27561212,-0.59289926,-0.7395936,-1.2952458,-1.1117738,-0.95410407,0.5686711,-0.5266083,-0.055218183,1.7423867,1.0843542,1.0864795,-0.10040476,0.33501095,-1.0582559,1.480449,-0.1630217,0.93964726,0
-0.50101465,2.043173,0.9970037,-0.37319273,-0.98851544,-0.97749186,-0.34420416,1.8190807,0.6032973,-1.6365292,0.22327435,0.18038422,-0.4542968,-0.38535956,0.41932982,0.8681776,0.10993516,0.3241088,0.29087895,0.5998292,0.08406115,0.18181755,-0.85768676,-0.88654256,-0.7258826,-0.021540627,0.70464957,0.113309816,-1.0084566,-0.83060336,1.0227774,1.2346281,0.011426147,0.6123933,1.2870522,0.4737476,-0.03898133,-0.66168964,0.08620003,0
0.40751812,1.109078,2.3686614,0.048394613,-0.9912192,-0.80776477,-0.33665437,0.06932501,-1.7556788,-1.5009109,-1.484042,-1.5076619,-1.7646521,-0.4578279,1.1853173,-0.153663,-1.6660987,0.7094645,0.53288054,0.12359971,-0.4406009,0.18307206,0.009318549,-1.2246729,0.38544774,0.43269348,-1.1569349,0.48888078,-0.5921587,0.5508532,0.07527044,0.5241864,-0.17850547,-1.2110857,-0.6158209,1.0433296,3.1224413,0.26071984,-2.0685062,0
-1.5627216,1.6038473,1.6943661,0.4225688,0.9334889,0.67809016,1.0421795,-0.7581177,1.2550484,-1.1447282,-1.136109,-0.93557775,-0.7477823,0.23057905,0.98841983,-0.22070126,-0.901265,0.5777629,0.8885662,-0.6476022,-1.3810614,-0.72958165,0.5085681,1.5272733,-0.6778128,-0.18198648,-0.13442896,-0.66860926,-0.7393471,1.275915,-0.90760183,-1.7236987,0.23092172,0.115923114,2.2735484,2.1291351,3.111084,-1.5628519,-1.1557312,0
-0.027321208,1.5636096,1.393326,0.1919368,0.42125624,-0.33611965,0.7617367,0.34886158,-0.8045824,-1.7856139,-2.372705,-0.6737551,-2.5163126,-0.58993673,1.1965339,0.96218437,0.11392804,0.5478658,1.354702,0.6908689,0.77411157,0.058346167,-1.1092265,0.7132861,0.20081171,-1.8732561,-0.7939861,-0.51751655,0.9456012,0.26352152,-0.09957912,0.4987487,1.0097303,1.2001133,1.1579721,0.88759726,0.20531778,-1.3577964,1.4087992,0
0.23006359,1.4474205,0.009881608,-0.49429354,-0.783765,0.53796643,-0.4403853,2.0324316,0.21295054,-1.9308294,0.1990245,0.012453941,-0.067722835,2.865932,0.77882725,-1.095,-2.4927042,-2.0733106,0.32284212,-1.0626653,0.5335533,-0.8202972,-1.040542,0.16148363,0.27039406,0.9800425,0.7161153,1.1687441,1.4224441,-1.2377045,0.6559762,-0.5556216,-0.71807075,-0.94847906,-0.21865572,0.3548625,-0.25909072,-1.0687133,0.696017,0
0.3249609,0.3044631,-0.032216482,-0.035739716,-0.9146077,0.6842193,0.9780966,-0.50912786,-0.52487344,-1.157575,0.42218712,1.7333745,0.95001066,-0.20655055,-0.5016638,-0.6820876,0.10829526,-0.3509435,-0.14960325,0.33097398,-0.50099427,-0.42852533,1.1458108,0.7652123,0.66304386,-0.035251893,-1.0949724,0.9269804,0.37740234,-0.06855275,1.7703953,-0.10742153,-0.7836713,0.11383048,0.6643332,-0.038083673,-0.16667381,-0.2962826,-1.4481621,0
0.84159654,0.9386648,-0.41136777,-0.8005045,0.7981995,0.63034374,-3.1017873,-1.525898,-0.2077169,-0.029466568,-0.86612535,-0.57252,-2.6942964,-1.4133952,0.71442497,0.7720116,0.2633599,1.5467428,0.6464323,-0.7939762,-0.71512276,0.71303004,-0.2201699,-1.5341035,-0.75015926,-0.12971887,-0.5829945,0.18658106,-0.59800565,0.5060901,-0.23288622,-0.24215083,0.124438204,-0.66538155,-0.23575361,1.8198007,2.4616127,-0.7824037,-0.11273935,0
-0.52368027,0.73628193,0.25765306,0.8043808,1.5617964,0.31635517,-2.3580127,2.3147657,1.0162936,-2.503721,-0.17137109,-0.5387599,-1.5609022,-0.4582214,0.8241928,0.48053157,-0.5618922,-0.04571307,2.002696,1.3767387,1.2850659,0.31692594,-1.5173403,-1.5207113,-1.3216401,-0.2768281,-1.0492116,-0.67594296,0.592791,1.2278839,-0.089600585,-0.4196117,1.6270566,1.1510328,0.6480511,1.091238,-0.28044894,0.4435618,1.3124709,0
-0.9380692,0.81114966,0.8287319,0.38728324,1.2559803,1.6699017,-0.34308326,-2.0726013,0.96817744,0.7769779,-0.11139839,-1.484639,-1.5153744,0.7787164,1.6006501,0.43204463,-2.614194,-0.59247094,1.9005613,0.4720705,-1.6857206,-2.1695738,0.45276487,-0.19038391,-0.208727,-1.1540339,-0.5784133,0.057083786,-0.57282495,0.30863878,0.21049121,-0.9178388,-0.25372595,1.8775027,1.3785125,-0.9729245,-0.26940134,0.30751663,0.8646704,0
-1.8803271,-0.048986252,1.2370027,2.2525835,1.8361856,0.9964891,-0.6230171,0.62925863,1.5943062,-1.0573298,0.5623424,-1.2908556,-1.8866435,-0.27270812,0.08850288,-1.3978171,-0.3788729,1.1839352,-0.43493363,-1.0601476,-0.5041562,0.23353426,0.5987642,1.4253258,0.3510732,0.7485891,-0.111649394,-0.037110098,-0.72777486,-1.0018266,-0.23441803,1.2161914,-0.8589126,-1.1388822,0.19257617,0.9156376,0.8153028,-1.1171935,0.56480134,0
1.4468532,-1.715452,-0.7333039,0.4094286,-0.2679781,0.03896218,-1.1515971,-1.7428017,1.0477489,0.7000249,0.11564338,-1.3214421,-1.2331926,0.17175156,-0.9745299,0.12631734,0.6349413,0.2694756,-0.14867376,0.9239748,0.15174308,0.0053158407,0.9039394,0.47459447,0.3689887,-0.03323399,-1.0753449,0.78672385,-0.43673065,0.080097884,1.2810475,-0.4857492,-0.2949759,0.41553366,-0.7350841,-0.18246259,0.5497213,1.1497458,-0.70238745,0
-1.4207757,1.0433366,1.240841,-0.13419026,-0.20257615,0.102461,-0.5934671,1.4695629,0.41029078,-1.1755887,1.5012766,-0.560662,-0.7411051,1.1207187,-0.7024075,-2.1411426,0.07785601,-0.50263935,0.28130087,0.4542811,-1.249139,-0.613146,1.4248102,0.7167579,-0.4213236,0.94418734,2.220233,-0.5388783,0.5041304,0.0128107155,-2.295073,-2.52622,-1.6695675,-1.8688918,-2.4292681,-0.57144773,-0.8455042,-0.11401247,-0.8112584,0
0.91761255,0.9735263,-0.46322858,-0.20912884,-1.1058656,0.38170728,-0.6693152,0.5734351,0.005026622,-2.3650575,0.30703393,-1.250277,-3.8049588,-0.8417771,0.9307282,0.84384257,0.14939563,1.3328352,1.9798988,1.1759493,2.3913648,1.1912706,-1.7793319,-1.7589091,-1.6640519,-1.7862455,-1.1077095,-0.4345803,-0.42039293,0.45732588,1.0912502,0.2587637,1.6792953,1.2132988,0.1934881,0.8411938,0.48462394,-0.23669338,0.17478547,0
0.98347,0.6623523,-1.3888664,-0.9899358,0.6270661,0.112190805,-2.544959,0.6706737,0.618045,1.0015066,1.8342763,-0.4406556,-1.7553135,1.4585137,0.99226636,0.20042734,-0.2741224,0.45837325,-0.39240882,-2.503285,-1.0581226,-1.4977405,-0.8208496,-0.09571767,-1.0877036,-1.2762768,-1.1766165,0.6835768,1.7171793,0.7762819,2.8550806,-0.009281049,0.79474926,-1.0610555,-0.99130654,-0.757336,-1.3968043,-1.0727155,-0.6490244,0
-0.10987844,-1.2780281,-0.19188914,1.9528577,1.1189302,0.26152566,-1.7495188,0.5141705,0.61124325,-0.12375847,-0.61912453,0.36058673,-0.7340129,0.35553673,-0.39333087,-1.8325671,0.10102055,0.7398823,-1.0632387,-1.7107815,-0.067377135,0.076240934,-0.34817362,0.8216057,-0.024194596,0.07266609,-1.3730321,2.0065117,-0.15956096,-2.2136092,0.7649905,0.7401364,0.36153528,0.37881902,-0.7239894,0.49916658,0.0736045,0.79180634,0.5365129,0
-0.60555923,0.043215584,-0.17675109,0.90252733,1.3610091,-0.6027228,-0.40266097,1.4551105,2.7986155,-1.1517993,0.09525326,-0.68877953,0.18483545,-0.1740738,0.40141574,1.1560698,0.5150034,-0.6739631,0.84874064,0.61779696,0.7455781,0.29331687,-0.7547334,-2.0119112,-1.8841358,-1.3588673,0.45534486,-0.9532478,0.5974661,-0.5675336,-0.7888635,0.79451567,0.037033033,-1.018631,-0.32282227,0.24028356,-0.079151325,0.4971462,0.96037513,0
-0.80813587,-0.83804065,-0.79852784,-0.3247242,0.399168,1.1973125,-0.21124126,0.28659117,1.9962435,3.2726495,1.4756649,1.0140516,0.69144744,0.26832694,-0.7209086,-0.822398,1.1582747,-0.55589473,-0.46960202,0.8574792,-0.57665616,-1.0708483,1.5105027,-0.3875179,0.622461,0.93053865,1.0482254,-0.32917342,-0.4709162,0.8232496,-1.0593482,0.34679702,-0.26850525,-1.3571638,-1.5214576,0.20405035,-0.57028323,-0.44590083,-0.18115528,0
-1.0732058,0.6412674,1.4285226,-2.07804,-0.7116168,0.6009558,1.693812,-0.37603423,0.11152182,-0.6444438,0.3308859,0.43988097,1.2774603,1.3197721,1.2362015,0.6228676,-0.9641505,-1.2093221,-2.0479977,-2.2013583,-0.53932494,0.37534612,-0.45640108,-1.6478701,-1.1964252,0.54120666,0.32378983,-0.29308897,1.8874779,1.239596,-0.51880395,-0.36069295,-0.20420371,1.6008061,-0.8706384,-2.0488424,-0.6637107,1.0921352,-0.51688266,0
-1.8982787,0.3707789,0.32993945,1.0168241,1.796803,0.75790703,-1.2113879,-0.60415095,1.4093971,1.350838,0.519356,0.18439455,1.1770884,-0.30788988,0.29575402,0.4415297,0.43985775,0.8565423,0.5679177,-0.3928349,0.16970319,0.10100237,0.11519284,-2.155936,-0.2503497,-0.4983803,-0.5573189,-0.65016556,0.17289057,-0.7744918,-0.5570418,1.2662202,1.7566803,1.446193,0.63856184,1.182657,1.2684942,0.30421656,-0.58802253,0
-2.5495448,-0.19630648,0.01630091,-0.088470906,0.1514607,2.2065763,1.9735101,-1.1356688,-0.002242634,1.4633061,1.2915968,2.5036256,0.76243573,0.6181246,-0.36797917,-1.8079436,0.71300286,0.3631208,-0.35465765,-1.0800294,-1.1403253,-1.3111321,0.77397376,1.0367086,0.9709077,-0.026768375,1.0163604,-0.22099681,-0.20187134,-0.5512623,-1.2602453,1.029365,0.34184536,-1.8556648,-1.4017154,0.3506671,-0.39337516,-1.2114736,0.19927534,0
-0.61698484,-0.21396443,1.1298223,0.45389214,-0.79874516,-0.978574,0.28742194,0.19743204,0.6316739,-0.80665636,1.1266586,-0.35432655,-1.4179364,0.17346917,-0.008530508,0.19743584,0.9306108,-0.5095478,1.102608,1.24338,1.2648816,0.09963069,-1.2218059,-1.3844646,-1.1350433,-0.6125249,0.9496123,-0.7638761,1.4331225,0.65292823,-0.46975702,0.023917217,0.06297107,-1.8098471,-0.08022965,1.5235797,-0.33159092,0.45586276,-0.2302581,0
-0.43570045,-0.5710892,-0.006359562,0.3886971,0.77999604,0.5783886,-0.70833796,-0.6598048,1.3407502,0.64257026,0.066980734,0.6234875,0.27416795,0.9844223,0.68681437,-0.25291336,-0.80362284,0.8032722,-0.31129396,-3.3631814,0.32645193,0.36019257,-1.1324043,-0.7047844,0.74536574,0.5965809,-1.7954566,0.39374328,1.184917,0.57243407,0.8976931,0.8542847,0.62244606,0.36238584,0.7141552,-0.19063252,-0.4396927,0.74405706,0.32869905,0
-0.5708572,-0.50016826,-0.3574162,0.38063166,0.9183044,1.5116264,-0.7731452,-0.37887585,0.9657196,0.5761583,0.4098233,0.76308316,0.16749205,-0.23340423,-1.9002429,-1.7140884,-0.04595213,-0.18455605,-0.34163347,1.398977,-0.7831765,1.6159166,3.509844,-0.75927305,1.1502769,1.7996322,1.3020439,-0.37606266,-0.52200836,-0.531071,-1.2563404,-0.60410595,-1.7343769,-0.7863092,0.19282103,0.029163122,0.15029201,-0.29041454,0.95045567,0
-2.342865,0.71458465,2.0920866,1.0132883,-0.9351788,-0.86928594,0.123954825,1.1268336,-0.69286937,-0.18971817,2.5985703,1.1820081,0.49952096,1.3679849,0.8728694,1.5883638,0.5064013,-3.0062144,-1.9154949,-0.94255334,-0.39033824,-0.46630183,-0.24927309,-0.2776156,-0.3031851,-1.2231709,0.7932508,-0.6725783,0.07762279,-1.1452441,0.21719953,1.4657294,-0.31960297,-0.8357882,0.97542894,-0.3900179,-0.5070152,-1.1588748,0.43165985,0
-0.80592906,0.32488382,1.6357752,0.47439936,-1.2363406,-1.3136138,0.6363141,1.5013398,0.57078063,0.20334528,-0.6311089,0.9092816,-2.041004,0.80939126,0.70958847,0.80775356,0.015530778,-1.4325582,-1.2161773,-0.5359724,0.090002686,-0.33027008,-0.3940005,-0.55109876,0.84048915,-0.21810679,1.0802537,-0.5850965,0.13786927,-0.69033074,-0.91221243,0.5524066,-0.17226323,-1.2301571,0.09276643,-0.50686485,-0.46749207,-1.6228448,-1.0553868,0
0.17833625,-0.63994026,-0.5360271,-0.62790495,-0.958126,-0.19877823,0.71700567,1.2715411,1.5276173,-0.13414468,0.0027516768,1.0559936,0.7322775,-0.30235878,-1.3865782,-0.13953452,-1.2078284,0.9655284,-0.12264073,0.4539162,0.6779757,0.6098095,0.71704996,1.5489584,1.5800312,1.1691127,-0.5249988,1.1471211,-0.0051504145,0.2115767,-0.3546922,-0.47266307,-0.36719766,0.018003104,-0.19250117,-0.5396734,-0.2046316,-1.3274388,0.22151163,0
1.0741645,1.156706,-0.62687,-1.7557884,-0.2434071,-0.14267649,-0.8408208,-0.48337537,0.5626786,-1.046921,-0.58202606,-0.13790832,-0.67579937,-1.2239743,0.57147425,-0.3179224,-0.033815317,0.88970816,0.4666564,-0.15194055,-0.31234595,0.9949984,0.531189,0.5171739,-0.029537018,0.21176732,-0.2873222,-0.13158287,-0.88194805,-0.35454488,0.36121833,0.5356381,-0.22316632,-0.10050409,-0.08692057,-0.5979181,0.32794648,0.73788977,0.4810018,0
-0.14209688,0.69684476,0.280561,0.29202536,0.23403771,0.105007485,0.65406936,-0.9374729,-0.53872913,-1.5069554,-1.5213691,-0.8214098,0.13686204,-0.20635095,0.48931548,0.17473733,0.945599,1.9681976,-0.46805283,-0.6991676,0.09974522,0.46260172,-0.7656615,-0.30318958,-0.23920538,-0.36312836,-0.76520365,-0.06405422,0.28841633,-0.58017826,-0.19272101,1.0279412,0.07044465,1.1407155,0.6785882,0.56826353,1.2377017,0.24193108,-1.1131839,0
-0.23053563,-0.12367176,0.4137151,-0.56646776,1.1545994,0.36453184,0.4786652,-1.3469821,0.73688954,-0.62399006,-0.7585951,0.25091612,-0.9657136,-0.5849299,0.66398233,1.1985073,0.17811577,0.032346528,1.0078151,0.763977,1.4087658,0.9013335,-0.5337579,-0.8649227,-1.5979093,-1.7108464,-0.58434254,-0.054318737,-0.25724605,-0.23298953,-0.42910355,1.2615304,0.6140131,-0.5300452,0.9786681,1.4219967,0.710335,0.124755494,0.6101686,0
1.0098424,0.037383802,-0.091800414,-0.55531085,-0.419758,0.13542737,0.2519541,-1.6139535,-0.34650913,-1.48175,-1.1873535,-1.1140352,-0.27729833,-1.2787069,-0.6765894,-0.29798287,-0.17930254,-0.030411823,0.30455208,-0.6268374,0.12988147,0.9162034,0.87395823,0.9426574,1.2885406,0.38052863,-0.9327247,1.7080841,0.21823008,1.6333092,1.1310525,0.02349993,-0.31029212,-0.10493884,-1.2566351,-0.3820285,-0.30758145,-1.1174651,-0.7253068,0
-0.15124142,1.3055032,-0.6701177,-2.0387676,-0.66093135,2.1112082,0.5162112,-1.1661372,-1.644148,-0.0048494036,1.2791828,1.4190216,0.7930541,-0.05342479,0.035909392,-0.5960442,0.50949365,0.75263786,0.54650694,0.27089044,-1.7742236,-0.180062,1.1097851,0.18018857,-0.06501064,0.08449969,2.121583,-0.4314823,-0.45103323,0.26596,-2.2749872,-0.25304347,0.34104142,-1.562983,-1.6493574,-0.88608986,-1.7494982,-1.3251464,-0.024736077,0
-0.51022327,-0.877741,0.23118445,0.65635574,0.741029,1.1503166,0.52013373,-0.47422352,-1.6924001,-0.40397054,-1.8487719,0.61235636,-0.1199194,1.1260421,-1.1670101,-1.7484609,1.0388846,-0.018753804,-1.2004362,-0.8382735,-0.1878412,-0.37699845,-0.04465828,0.1146607,1.0312366,1.0943357,0.43490225,0.6463762,0.293448,-0.29517633,-0.8539478,-0.18382546,-0.17241354,-1.0767403,-1.7774934,-0.45237383,-1.5289465,-0.37495703,-0.8408785,0
-1.11795,0.28046787,0.09595959,0.31163707,1.7738286,1.0416187,0.23437567,0.19454068,-1.945476,-1.2522173,-1.8537633,0.15196408,-0.5039085,0.50469077,0.13817093,-0.5111881,0.81607133,0.59684163,-0.9173318,-0.09500986,-0.15392222,-0.32967725,-0.25745428,0.17958799,-0.38788834,-0.04683746,-0.13797271,-0.5719867,-0.013236424,-0.70247936,-0.18308824,0.35446146,1.7411615,-0.4683499,-0.3410066,1.1629105,0.38871962,0.12976843,0.575043,0
-1.7581447,0.86483485,1.1055303,0.04798405,0.16874173,1.5355227,0.6366909,-2.1249654,-1.3721625,0.22544748,0.26770106,0.9475975,0.32245338,-0.35509077,0.3601853,1.5511607,1.5499755,0.8006499,0.25159028,-0.4563802,-0.5809916,-0.42930436,0.14526287,-0.31083027,-0.22917283,-1.0513107,-0.560423,-1.1911731,1.8260527,0.56380016,-0.5740215,1.5857918,1.3933139,1.8062532,1.7101076,-0.14940873,-0.3317166,0.587375,1.4030634,0
-1.903077,1.1184299,1.5153166,0.38329488,0.012115259,1.0887936,0.8050913,-0.7773881,-0.2395708,-1.6992723,0.77682173,0.4266,1.2594639,-0.20076275,-0.20465925,-0.24776182,0.41861185,-0.37443978,1.2993041,1.2706248,-0.3829423,0.4277831,0.8703801,0.7767808,-0.586395,-0.6411374,1.1494541,-0.56772625,-0.93192655,-1.3523808,0.5281595,0.60639024,-0.86712545,-1.7693306,-0.75253344,-0.13202286,-0.34188807,1.1283436,0.7499955,0
-0.8011071,0.9998477,0.65775794,-0.73404807,1.2902794,1.8009444,0.55654454,-2.1469047,-1.2440141,0.40272135,0.7745532,1.0012919,-0.49351925,-3.3722525,0.17740744,-0.80905217,-0.5918364,1.2190958,0.34167475,0.4308169,1.186398,0.87256855,0.4363076,1.5023841,1.6919594,1.206539,-0.35469723,-0.26666734,1.4841197,1.6684953,-0.59555113,-1.2769293,0.8461399,1.4987662,0.50390726,1.0873406,-1.3967657,-0.85422635,-1.1971055,0
-2.031927,2.127679,2.4716012,-0.34480485,-1.5070397,0.924234,1.3413682,-1.4614478,-0.7426741,-0.2901221,-0.5419333,1.231443,0.27363518,-0.23798068,0.12901752,0.39935845,1.0748018,0.3934325,1.7037182,0.9582511,-1.3205811,-1.1462424,0.016350856,0.76798743,-0.15706776,-0.8098721,1.0183265,-1.4352682,1.1162225,1.6257963,-0.93540835,-0.788775,-1.2816228,-0.79323864,-0.3788889,-0.2097986,0.29627866,0.23621611,-1.9998542,0
-0.7973818,1.3884102,1.4616904,-0.8710006,-0.91114074,1.4541426,2.1709046,-0.33838573,-1.0690776,-1.9907568,-1.7661195,0.18821637,-2.1702976,-0.1842873,0.27902257,0.7717559,0.45194498,-0.22048102,0.99508107,1.343691,1.4203166,0.5597181,-0.5962662,-0.8201528,-2.0411088,-1.3243479,0.42229685,-0.7224347,1.0927272,-0.52848554,0.34248024,-1.2059537,-0.505097,-1.3604281,0.6213359,0.76049244,-0.08053079,0.587728,0.8173811,0
-0.69661987,0.5765042,1.9376926,-0.36007783,-0.64986527,0.08308236,2.448602,0.29054683,-1.5003022,-0.9671523,-0.4857921,0.2641627,0.65722865,0.48543045,-2.9518378,-0.97536635,1.2074115,-0.7385137,-0.4378701,1.3552786,-0.2525057,-0.06947237,2.678115,0.44936112,1.1886266,1.3531842,1.079634,0.28835487,-0.6958048,-0.6623224,-1.5174925,-1.9572978,-1.6939276,-0.88184124,0.13380443,-0.42087957,-1.4690741,1.2020272,1.0783845,0
0.5499113,1.2209231,-0.5045588,-2.2476215,-1.3149035,0.25906292,-0.29819417,0.12865444,-0.72498804,-0.1708329,0.23020965,1.3335112,-0.16905671,-0.043606628,-0.58883166,-1.4314181,0.41749313,0.63370526,-0.8649818,-0.52181065,-0.4015778,0.84721017,0.926162,-0.18692394,0.44537443,-0.008775683,0.26140356,-0.032626677,-0.4908389,-2.0391078,-1.0872086,1.4268825,-0.8024731,0.47552884,-0.28295562,-0.12704523,0.43581384,-0.16203313,-0.8596325,0
-0.39725965,0.6153578,1.6594809,-1.6143006,-0.44006392,0.932798,1.5086249,-0.23545554,-1.7169876,-0.13472822,0.12910119,2.6269715,1.0922297,0.6994229,-1.6335143,-0.514478,-1.2244087,0.92264694,-0.16678496,-0.2943087,0.047915366,0.1215398,0.109835744,1.244621,0.9409752,-0.5331366,-0.07465623,1.3218799,0.0403459,-0.77780414,-0.52236,-0.43560186,-0.68543875,1.0177494,0.55999213,-0.5438185,-0.49758112,-0.13333245,-0.044902522,0
0.17561652,0.41996714,0.17764957,-1.4745032,0.6620529,-0.25635836,0.2902066,-0.93987936,-2.8157666,0.92122376,0.87211454,1.9327439,0.62418616,0.27582976,-0.7584244,-1.2415187,1.2458112,0.33422792,-0.5476293,-0.721162,-0.5014341,-0.9661874,-0.551632,0.89599425,0.80698913,0.57347006,0.056585524,0.06066262,0.66513747,-0.5385786,-0.47546393,1.2584523,-0.7913924,-1.033377,-0.55015296,-0.11463622,-1.3887058,-0.86736774,-1.1137391,0
1.4425491,-1.5536084,-0.35396782,0.3481826,0.2123564,0.29218864,-0.85730743,-0.45795646,0.43530458,0.4842238,0.6702194,1.4265144,-0.20467575,1.0167142,0.4013413,0.20553137,0.3903024,0.8584265,-0.43827525,-1.4479593,-0.90945643,-1.4658123,-0.78907686,-0.46258637,-0.06826905,-1.0987666,-1.5365475,0.26649523,1.7289152,1.4412658,1.802727,1.0987369,1.2525239,0.16926402,-0.46875927,-0.6089337,-1.0502871,-0.90013415,0.35895902,0
